 53.1890 17.1822  332   1.20   0.74  30.02   0.00  5604.0 -2084.0
 53.1890 17.1822  333   1.20   0.74  30.02   0.00  5580.0 -2051.0
 53.1890 17.1822  334   1.20   0.74  30.02   0.00  5585.0 -2043.0
 53.1890 17.1822  335   1.20   0.74  30.02   0.00  5511.0 -2127.0
 53.1890 17.1822  336   1.20   0.74  30.02   0.00  5593.0 -2071.0
 53.1890 17.1822  337   1.20   0.74  30.02   0.00  5597.0 -2071.0
 53.1890 17.1822  338   1.20   0.74  30.02   0.00  5585.0 -2117.0
 53.1890 17.1822  339   1.20   0.74  30.02   0.00  5613.0 -2093.0
 53.1890 17.1822  340   1.20   0.74  30.02   0.00  5565.0 -2076.0
 53.1890 17.1822  341   1.20   0.74  30.02   0.00  5581.0 -2139.0
 53.1890 17.1823  342   1.20   0.74  30.02   0.00  5601.0 -2105.0
 53.1890 17.1822  343   1.20   0.74  30.02   0.00  5599.0 -2133.0
 53.1890 17.1822  344   1.20   0.74  30.02   0.00  5601.0 -2157.0
 53.1890 17.1822  345   1.20   0.74  30.02   0.00  5601.0 -2143.0
 53.1890 17.1822  346   1.20   0.74  30.02   0.00  5580.0 -2169.0
 53.1890 17.1822  347   1.20   0.74  30.02   0.00  5577.0 -2227.0
 53.1890 17.1822  348   1.20   0.74  30.02   0.00  5601.0 -2185.0
 53.1890 17.1822  349   1.20   0.74  30.02   0.00  5597.0 -2191.0
 53.1890 17.1823  350   1.20   0.74  30.02   0.00  5589.0 -2257.0
 53.1890 17.1822  351   1.20   0.74  30.02   0.00  5618.0 -2235.0
 53.1890 17.1823  352   1.20   0.74  30.02   0.00  5601.0 -2163.0
 53.1890 17.1823  353   1.20   0.74  30.02   0.00  5597.0 -2235.0
